occurrenceID,measurementType,measurementValue
IYS2019-Kaganovsky-10-Bongo-1-82,lifeStage,larval colony
IYS2019-Kaganovsky-10-Bongo-1-82,sex,NA
IYS2019-Kaganovsky-10-Bongo-1-82,abundance,0.725459079573793
IYS2019-Kaganovsky-10-Bongo-1-83,lifeStage,NA
IYS2019-Kaganovsky-10-Bongo-1-83,sex,F
IYS2019-Kaganovsky-10-Bongo-1-83,abundance,0.725459079573793
IYS2019-Kaganovsky-10-Bongo-1-84,lifeStage,NA
IYS2019-Kaganovsky-10-Bongo-1-84,sex,F
IYS2019-Kaganovsky-10-Bongo-1-84,abundance,0.0906823849467241
IYS2019-Kaganovsky-10-Bongo-1-85,lifeStage,NA
IYS2019-Kaganovsky-10-Bongo-1-85,sex,NA
IYS2019-Kaganovsky-10-Bongo-1-85,abundance,0.022670596236681
IYS2019-Kaganovsky-10-Bongo-1-86,lifeStage,NA
IYS2019-Kaganovsky-10-Bongo-1-86,sex,NA
IYS2019-Kaganovsky-10-Bongo-1-86,abundance,0.022670596236681
IYS2019-Kaganovsky-10-Bongo-1-87,lifeStage,NA
IYS2019-Kaganovsky-10-Bongo-1-87,sex,NA
IYS2019-Kaganovsky-10-Bongo-1-87,abundance,0.725459079573793
IYS2019-Kaganovsky-10-Bongo-1-88,lifeStage,NA
IYS2019-Kaganovsky-10-Bongo-1-88,sex,NA
IYS2019-Kaganovsky-10-Bongo-1-88,abundance,0.181364769893448
IYS2019-Kaganovsky-11-Bongo-1-1,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-1,sex,F
IYS2019-Kaganovsky-11-Bongo-1-1,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-2,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-2,sex,M
IYS2019-Kaganovsky-11-Bongo-1-2,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-3,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-3,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-3,abundance,0.0657894736842105
IYS2019-Kaganovsky-11-Bongo-1-4,lifeStage,C1
IYS2019-Kaganovsky-11-Bongo-1-4,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-4,abundance,4.21052631578947
IYS2019-Kaganovsky-11-Bongo-1-5,lifeStage,C2
IYS2019-Kaganovsky-11-Bongo-1-5,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-5,abundance,2.80701754385965
IYS2019-Kaganovsky-11-Bongo-1-6,lifeStage,C3
IYS2019-Kaganovsky-11-Bongo-1-6,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-6,abundance,3.68421052631579
IYS2019-Kaganovsky-11-Bongo-1-7,lifeStage,juvenile
IYS2019-Kaganovsky-11-Bongo-1-7,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-7,abundance,0.526315789473684
IYS2019-Kaganovsky-11-Bongo-1-8,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-8,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-8,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-9,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-9,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-9,abundance,0.855263157894737
IYS2019-Kaganovsky-11-Bongo-1-10,lifeStage,juvenile
IYS2019-Kaganovsky-11-Bongo-1-10,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-10,abundance,0.350877192982456
IYS2019-Kaganovsky-11-Bongo-1-11,lifeStage,juvenile
IYS2019-Kaganovsky-11-Bongo-1-11,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-11,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-12,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-12,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-12,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-13,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-13,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-13,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-14,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-14,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-14,abundance,0.043859649122807
IYS2019-Kaganovsky-11-Bongo-1-15,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-15,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-15,abundance,1.05263157894737
IYS2019-Kaganovsky-11-Bongo-1-16,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-16,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-16,abundance,1.05263157894737
IYS2019-Kaganovsky-11-Bongo-1-17,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-17,sex,F
IYS2019-Kaganovsky-11-Bongo-1-17,abundance,0.526315789473684
IYS2019-Kaganovsky-11-Bongo-1-18,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-18,sex,M
IYS2019-Kaganovsky-11-Bongo-1-18,abundance,0.526315789473684
IYS2019-Kaganovsky-11-Bongo-1-19,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-19,sex,F
IYS2019-Kaganovsky-11-Bongo-1-19,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-20,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-20,sex,F
IYS2019-Kaganovsky-11-Bongo-1-20,abundance,0.043859649122807
IYS2019-Kaganovsky-11-Bongo-1-21,lifeStage,C2
IYS2019-Kaganovsky-11-Bongo-1-21,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-21,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-22,lifeStage,C3
IYS2019-Kaganovsky-11-Bongo-1-22,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-22,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-23,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-23,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-23,abundance,0.37280701754386
IYS2019-Kaganovsky-11-Bongo-1-24,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-24,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-24,abundance,3.7280701754386
IYS2019-Kaganovsky-11-Bongo-1-25,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-25,sex,M
IYS2019-Kaganovsky-11-Bongo-1-25,abundance,0.043859649122807
IYS2019-Kaganovsky-11-Bongo-1-26,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-26,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-26,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-27,lifeStage,calyptopsis
IYS2019-Kaganovsky-11-Bongo-1-27,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-27,abundance,0.350877192982456
IYS2019-Kaganovsky-11-Bongo-1-28,lifeStage,egg
IYS2019-Kaganovsky-11-Bongo-1-28,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-28,abundance,0.350877192982456
IYS2019-Kaganovsky-11-Bongo-1-29,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-29,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-29,abundance,0.701754385964912
IYS2019-Kaganovsky-11-Bongo-1-30,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-30,sex,F
IYS2019-Kaganovsky-11-Bongo-1-30,abundance,0.526315789473684
IYS2019-Kaganovsky-11-Bongo-1-31,lifeStage,veliger
IYS2019-Kaganovsky-11-Bongo-1-31,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-31,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-32,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-32,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-32,abundance,0.526315789473684
IYS2019-Kaganovsky-11-Bongo-1-33,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-33,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-33,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-34,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-34,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-34,abundance,7.36842105263158
IYS2019-Kaganovsky-11-Bongo-1-35,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-35,sex,F
IYS2019-Kaganovsky-11-Bongo-1-35,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-36,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-36,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-36,abundance,3.85964912280702
IYS2019-Kaganovsky-11-Bongo-1-37,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-37,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-37,abundance,6.66666666666667
IYS2019-Kaganovsky-11-Bongo-1-38,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-38,sex,F
IYS2019-Kaganovsky-11-Bongo-1-38,abundance,4.03508771929825
IYS2019-Kaganovsky-11-Bongo-1-39,lifeStage,C1
IYS2019-Kaganovsky-11-Bongo-1-39,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-39,abundance,0.87719298245614
IYS2019-Kaganovsky-11-Bongo-1-40,lifeStage,C2
IYS2019-Kaganovsky-11-Bongo-1-40,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-40,abundance,8.42105263157895
IYS2019-Kaganovsky-11-Bongo-1-41,lifeStage,C3
IYS2019-Kaganovsky-11-Bongo-1-41,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-41,abundance,8.59649122807017
IYS2019-Kaganovsky-11-Bongo-1-42,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-42,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-42,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-43,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-43,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-43,abundance,0.548245614035088
IYS2019-Kaganovsky-11-Bongo-1-44,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-44,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-44,abundance,2.45614035087719
IYS2019-Kaganovsky-11-Bongo-1-45,lifeStage,C1
IYS2019-Kaganovsky-11-Bongo-1-45,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-45,abundance,0.87719298245614
IYS2019-Kaganovsky-11-Bongo-1-46,lifeStage,C2
IYS2019-Kaganovsky-11-Bongo-1-46,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-46,abundance,3.33333333333333
IYS2019-Kaganovsky-11-Bongo-1-47,lifeStage,C3
IYS2019-Kaganovsky-11-Bongo-1-47,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-47,abundance,0.701754385964912
IYS2019-Kaganovsky-11-Bongo-1-48,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-48,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-48,abundance,0.701754385964912
IYS2019-Kaganovsky-11-Bongo-1-49,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-49,sex,F
IYS2019-Kaganovsky-11-Bongo-1-49,abundance,3.33333333333333
IYS2019-Kaganovsky-11-Bongo-1-50,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-50,sex,F
IYS2019-Kaganovsky-11-Bongo-1-50,abundance,4.21052631578947
IYS2019-Kaganovsky-11-Bongo-1-51,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-51,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-51,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-52,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-52,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-52,abundance,11.2280701754386
IYS2019-Kaganovsky-11-Bongo-1-53,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-53,sex,F
IYS2019-Kaganovsky-11-Bongo-1-53,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-54,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-54,sex,F
IYS2019-Kaganovsky-11-Bongo-1-54,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-55,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-55,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-55,abundance,0.350877192982456
IYS2019-Kaganovsky-11-Bongo-1-56,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-56,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-56,abundance,1.05263157894737
IYS2019-Kaganovsky-11-Bongo-1-57,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-57,sex,F
IYS2019-Kaganovsky-11-Bongo-1-57,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-58,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-58,sex,M
IYS2019-Kaganovsky-11-Bongo-1-58,abundance,0.043859649122807
IYS2019-Kaganovsky-11-Bongo-1-59,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-59,sex,F
IYS2019-Kaganovsky-11-Bongo-1-59,abundance,0.043859649122807
IYS2019-Kaganovsky-11-Bongo-1-60,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-60,sex,M
IYS2019-Kaganovsky-11-Bongo-1-60,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-61,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-61,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-61,abundance,0.109649122807018
IYS2019-Kaganovsky-11-Bongo-1-62,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-62,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-62,abundance,0.043859649122807
IYS2019-Kaganovsky-11-Bongo-1-63,lifeStage,C2
IYS2019-Kaganovsky-11-Bongo-1-63,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-63,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-64,lifeStage,C3
IYS2019-Kaganovsky-11-Bongo-1-64,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-64,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-65,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-65,sex,F
IYS2019-Kaganovsky-11-Bongo-1-65,abundance,1.57894736842105
IYS2019-Kaganovsky-11-Bongo-1-66,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-66,sex,M
IYS2019-Kaganovsky-11-Bongo-1-66,abundance,0.350877192982456
IYS2019-Kaganovsky-11-Bongo-1-67,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-67,sex,F
IYS2019-Kaganovsky-11-Bongo-1-67,abundance,1.05263157894737
IYS2019-Kaganovsky-11-Bongo-1-68,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-68,sex,M
IYS2019-Kaganovsky-11-Bongo-1-68,abundance,0.526315789473684
IYS2019-Kaganovsky-11-Bongo-1-69,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-69,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-69,abundance,0.350877192982456
IYS2019-Kaganovsky-11-Bongo-1-70,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-70,sex,F
IYS2019-Kaganovsky-11-Bongo-1-70,abundance,0.701754385964912
IYS2019-Kaganovsky-11-Bongo-1-71,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-71,sex,M
IYS2019-Kaganovsky-11-Bongo-1-71,abundance,1.05263157894737
IYS2019-Kaganovsky-11-Bongo-1-72,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-72,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-72,abundance,0.350877192982456
IYS2019-Kaganovsky-11-Bongo-1-73,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-73,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-73,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-74,lifeStage,C4
IYS2019-Kaganovsky-11-Bongo-1-74,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-74,abundance,0.175438596491228
IYS2019-Kaganovsky-11-Bongo-1-75,lifeStage,C5
IYS2019-Kaganovsky-11-Bongo-1-75,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-75,abundance,0.87719298245614
IYS2019-Kaganovsky-11-Bongo-1-76,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-76,sex,F
IYS2019-Kaganovsky-11-Bongo-1-76,abundance,1.05263157894737
IYS2019-Kaganovsky-11-Bongo-1-77,lifeStage,C6
IYS2019-Kaganovsky-11-Bongo-1-77,sex,M
IYS2019-Kaganovsky-11-Bongo-1-77,abundance,0.526315789473684
IYS2019-Kaganovsky-11-Bongo-1-78,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-78,sex,M
IYS2019-Kaganovsky-11-Bongo-1-78,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-79,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-79,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-79,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-80,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-80,sex,F
IYS2019-Kaganovsky-11-Bongo-1-80,abundance,0.087719298245614
IYS2019-Kaganovsky-11-Bongo-1-81,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-81,sex,M
IYS2019-Kaganovsky-11-Bongo-1-81,abundance,0.0657894736842105
IYS2019-Kaganovsky-11-Bongo-1-82,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-82,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-82,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-83,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-83,sex,F
IYS2019-Kaganovsky-11-Bongo-1-83,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-84,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-84,sex,M
IYS2019-Kaganovsky-11-Bongo-1-84,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-85,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-85,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-85,abundance,0.043859649122807
IYS2019-Kaganovsky-11-Bongo-1-86,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-86,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-86,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-87,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-87,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-87,abundance,0.0219298245614035
IYS2019-Kaganovsky-11-Bongo-1-88,lifeStage,trochophore
IYS2019-Kaganovsky-11-Bongo-1-88,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-88,abundance,0.526315789473684
IYS2019-Kaganovsky-11-Bongo-1-89,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-89,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-89,abundance,1.05263157894737
IYS2019-Kaganovsky-11-Bongo-1-90,lifeStage,NA
IYS2019-Kaganovsky-11-Bongo-1-90,sex,NA
IYS2019-Kaganovsky-11-Bongo-1-90,abundance,0.307017543859649
IYS2019-Kaganovsky-12-Bongo-1-1,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-1,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-1,abundance,0.366673456915869
IYS2019-Kaganovsky-12-Bongo-1-2,lifeStage,C4
IYS2019-Kaganovsky-12-Bongo-1-2,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-2,abundance,0.325931961702994
IYS2019-Kaganovsky-12-Bongo-1-3,lifeStage,C1
IYS2019-Kaganovsky-12-Bongo-1-3,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-3,abundance,1.30372784681198
IYS2019-Kaganovsky-12-Bongo-1-4,lifeStage,C2
IYS2019-Kaganovsky-12-Bongo-1-4,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-4,abundance,0.325931961702994
IYS2019-Kaganovsky-12-Bongo-1-5,lifeStage,C3
IYS2019-Kaganovsky-12-Bongo-1-5,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-5,abundance,1.95559177021797
IYS2019-Kaganovsky-12-Bongo-1-6,lifeStage,juvenile
IYS2019-Kaganovsky-12-Bongo-1-6,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-6,abundance,0.651863923405989
IYS2019-Kaganovsky-12-Bongo-1-7,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-7,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-7,abundance,0.0203707476064372
IYS2019-Kaganovsky-12-Bongo-1-8,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-8,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-8,abundance,0.122224485638623
IYS2019-Kaganovsky-12-Bongo-1-9,lifeStage,nauplius
IYS2019-Kaganovsky-12-Bongo-1-9,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-9,abundance,0.651863923405989
IYS2019-Kaganovsky-12-Bongo-1-10,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-10,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-10,abundance,2.60745569362396
IYS2019-Kaganovsky-12-Bongo-1-11,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-11,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-11,abundance,0.651863923405989
IYS2019-Kaganovsky-12-Bongo-1-12,lifeStage,C4
IYS2019-Kaganovsky-12-Bongo-1-12,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-12,abundance,1.95559177021797
IYS2019-Kaganovsky-12-Bongo-1-13,lifeStage,C5
IYS2019-Kaganovsky-12-Bongo-1-13,sex,F
IYS2019-Kaganovsky-12-Bongo-1-13,abundance,0.651863923405989
IYS2019-Kaganovsky-12-Bongo-1-14,lifeStage,C5
IYS2019-Kaganovsky-12-Bongo-1-14,sex,M
IYS2019-Kaganovsky-12-Bongo-1-14,abundance,0.977795885108983
IYS2019-Kaganovsky-12-Bongo-1-15,lifeStage,C5
IYS2019-Kaganovsky-12-Bongo-1-15,sex,F
IYS2019-Kaganovsky-12-Bongo-1-15,abundance,0.0814829904257486
IYS2019-Kaganovsky-12-Bongo-1-16,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-16,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-16,abundance,0.916683642289672
IYS2019-Kaganovsky-12-Bongo-1-17,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-17,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-17,abundance,3.50376858830719
IYS2019-Kaganovsky-12-Bongo-1-18,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-18,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-18,abundance,0.0203707476064372
IYS2019-Kaganovsky-12-Bongo-1-19,lifeStage,egg
IYS2019-Kaganovsky-12-Bongo-1-19,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-19,abundance,0.325931961702994
IYS2019-Kaganovsky-12-Bongo-1-20,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-20,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-20,abundance,3.25931961702994
IYS2019-Kaganovsky-12-Bongo-1-21,lifeStage,veliger
IYS2019-Kaganovsky-12-Bongo-1-21,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-21,abundance,1.95559177021797
IYS2019-Kaganovsky-12-Bongo-1-22,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-22,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-22,abundance,0.977795885108983
IYS2019-Kaganovsky-12-Bongo-1-23,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-23,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-23,abundance,20.8596455489916
IYS2019-Kaganovsky-12-Bongo-1-24,lifeStage,C4
IYS2019-Kaganovsky-12-Bongo-1-24,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-24,abundance,0.977795885108983
IYS2019-Kaganovsky-12-Bongo-1-25,lifeStage,C5
IYS2019-Kaganovsky-12-Bongo-1-25,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-25,abundance,3.25931961702994
IYS2019-Kaganovsky-12-Bongo-1-26,lifeStage,C6
IYS2019-Kaganovsky-12-Bongo-1-26,sex,F
IYS2019-Kaganovsky-12-Bongo-1-26,abundance,0.977795885108983
IYS2019-Kaganovsky-12-Bongo-1-27,lifeStage,C1
IYS2019-Kaganovsky-12-Bongo-1-27,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-27,abundance,1.62965980851497
IYS2019-Kaganovsky-12-Bongo-1-28,lifeStage,C2
IYS2019-Kaganovsky-12-Bongo-1-28,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-28,abundance,4.56304746384192
IYS2019-Kaganovsky-12-Bongo-1-29,lifeStage,C3
IYS2019-Kaganovsky-12-Bongo-1-29,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-29,abundance,3.91118354043593
IYS2019-Kaganovsky-12-Bongo-1-30,lifeStage,C4
IYS2019-Kaganovsky-12-Bongo-1-30,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-30,abundance,0.0203707476064372
IYS2019-Kaganovsky-12-Bongo-1-31,lifeStage,C5
IYS2019-Kaganovsky-12-Bongo-1-31,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-31,abundance,0.366673456915869
IYS2019-Kaganovsky-12-Bongo-1-32,lifeStage,C5
IYS2019-Kaganovsky-12-Bongo-1-32,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-32,abundance,0.325931961702994
IYS2019-Kaganovsky-12-Bongo-1-33,lifeStage,C6
IYS2019-Kaganovsky-12-Bongo-1-33,sex,F
IYS2019-Kaganovsky-12-Bongo-1-33,abundance,0.325931961702994
IYS2019-Kaganovsky-12-Bongo-1-34,lifeStage,C1
IYS2019-Kaganovsky-12-Bongo-1-34,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-34,abundance,0.651863923405989
IYS2019-Kaganovsky-12-Bongo-1-35,lifeStage,C2
IYS2019-Kaganovsky-12-Bongo-1-35,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-35,abundance,0.325931961702994
IYS2019-Kaganovsky-12-Bongo-1-36,lifeStage,C3
IYS2019-Kaganovsky-12-Bongo-1-36,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-36,abundance,0.651863923405989
IYS2019-Kaganovsky-12-Bongo-1-37,lifeStage,NA
IYS2019-Kaganovsky-12-Bongo-1-37,sex,NA
IYS2019-Kaganovsky-12-Bongo-1-37,abundance,0.325931961702994
IYS2019-Kaganovsky-12-Bongo-1-38,lifeStage,C6
IYS2019-Kaganovsky-12-Bongo-1-38,sex,F
IYS2019-Kaganovsky-12-Bongo-1-38,abundance,6.19270727235689
IYS2019-Kaganovsky-12-Bongo-1-39,lifeStage,C6
IYS2019-Kaganovsky-12-Bongo-1-39,sex,M
IYS2019-Kaganovsky-12-Bongo-1-39,abundance,0.325931961702994
IYS2019-Kaganovsky-12-Bongo-1-40,lifeStage,C6
IYS2019-Kaganovsky-12-Bongo-1-40,sex,F
IYS2019-Kaganovsky-12-Bongo-1-40,abundance,28.6820126298635
